"Parent SKU","Product ID","Product SKU","Product Name","Slug","Permalink","Product URL","Description","Excerpt","Product Published","Product Modified","Type","Visibility","Featured","Virtual","Downloadable","Price","Sale Price","Sale Price Dates From","Sale Price Dates To","Weight","Weight Unit","Height","Height Unit","Width","Width Unit","Length","Length Unit","Category","Tag","Featured Image","Product Gallery","Tax Status","Tax Class","Shipping Class","Download File Name","Download File URL Path","Download Limit","Download Expiry","Download Type","Manage Stock","Quantity","Stock Status","Allow Backorders","Sold Individually","Up-Sells","Cross-Sells","External URL","Button Text","Purchase Note","Product Status","Enable Reviews","Sort Order","Advanced Google Product Feed - Availability","Advanced Google Product Feed - Condition","Advanced Google Product Feed - Brand","Advanced Google Product Feed - Product Type","Advanced Google Product Feed - Google Product Category","Advanced Google Product Feed - Global Trade Item Number (GTIN)","Advanced Google Product Feed - Manufacturer Part Number (MPN)","Advanced Google Product Feed - Gender","Advanced Google Product Feed - Age Group","Advanced Google Product Feed - Colour","Advanced Google Product Feed - Size","WordPress SEO - Focus Keyword","WordPress SEO - Meta Description","WordPress SEO - SEO Title","WordPress SEO - Google+ Description","WordPress SEO - Facebook Description"
"","295","753807915892","Dehydrated Beetroot Powder","dehydrated-beetroot-powder","http://sattvicfoods.in/?post_type=product&p=295","http://sattvicfoods.in/?post_type=product&p=295","Red beet powder can be used in gravies, sauces, soups, or to provide color in any recipe. These beets are dehydrated and then ground into a powder. Retaining all the protective nutrients of ripe beets, this powder is naturally rich in vitamins, minerals, and nitrate. There are no additives.

<strong>Taste and Uses of Beet Powder
</strong>Beet powder has a slightly sweet, earthy taste that can add a boost of nutrients to your recipes. Use a few teaspoons of the powder in sauces and salad dressings – one teaspoon of the powder is equivalent to one beet. Beet powder can also be used as an alternative food coloring in cakes and cupcakes to make them a bright red velvet color. Using cocoa in cake recipes will help subdue the beet’s natural earthy flavor.

<strong>Health Benefits</strong>

1. Can reduce stroke, heart attack and blood pressure:

Beetroots, being rich in nitrates can reduce stroke, heart related diseases and blood pressure. This is because nitrate gets oxidized when mixed with blood forming nitric oxide that enlarges blood vessels and increases the oxygen content in blood. Consuming beetroot on a regular basis is important to have a healthy heart.

2. Best antioxidant:

Antioxidants are essential to support the immune system. Colourful fruits and vegetables are said to contain antioxidant properties, beetroot being red in colour contains beta cyanine, a very good antioxidant and can reduce LDL, also known as bad cholesterol.

3. The brain factor:

Decline in mental power is very common among aged people. As they get older, they tend to lose memory power. Consuming beetroot is the best solution for this problem. Beetroot when consumed can increase the blood flow to the brain which in turn reduces the effect of dementia.
<div></div>
4. The skeletal health provider:

As beetroots contain natural minerals like silica, it helps the body to utilize the calcium consumed in a proper way providing strength to bones and makes the bones stronger. It also contains nutrients like magnesium, vitamin C, folate that are the best supplements to strengthen bones.

[ Read: <a href=""http://www.stylecraze.com/articles/magnesium-deficiency-why-symptoms-diseases-treatment/"">Deficiency of Magnesium</a> ]

5. Controls the cholesterol:

Adding beetroots to your regular diet can help lowering the cholesterol level. This is because beetroots are rich in soluble fibers that can reduce and control bad cholesterol or LDL.

6. Best nutrients supplier:

Beetroots are rich in nutrients that help to boost your immune system and can produce new blood cells.  A raw beetroot contains folic acid, iron, zinc, magnesium, potassium, fiber, vitamin C and carbohydrates. Folic acid otherwise known as folate is essential during pregnancy as it can prevent spina bifida (lack in the development of spinal cord) in fetus. Folic acid also enhances the tissue growth. Beetroots were also used in earlier days to treat improper digestion. Iron content in beetroot can prevent anaemia.

7. Best energy provider:

Researchers have proven that drinking about 250 ml of beetroot juice before any exercise or physical activity can boost up your performance as beetroot stimulates your blood vessels and is a very good energy provider.

8. Controls blood sugar:

Beetroot can stabilize the glucose level in blood, so when beetroot juice is consumed regularly by diabetic patients at least thrice a week, it can bring a lot of changes in the blood sugar level. This is due of the soluble fibers in beetroot. Every healthy diet consumed must contain soluble fiber.

9. Weight management:

Beetroots are high in fibers and low in calories. It is popularly used in weight loss diet due to the soluble fibers present in it that helps to fight against fat. Beetroot also helps to cleanse the toxic and excess water from the body. Thus we can say that beetroot nutrition helps skin glow.

10. Can treat cancer:

Beetroot has also been used for its medicinal value since ages. Terrible diseases like colon cancer and liver cancer can be prevented if beetroot juice is consumed regularly. This is due to the detoxifying property of beetroot and it can also be rightly called as the ’liver’s best friend’

&nbsp;

<strong>Our Technology
</strong>Our pioneering technology targets and evaporates water molecules without disturbing the antioxidants, vitamins or minerals in the original material.

Within hours, freshly picked produce becomes a fine powder that retains 100 percent nutrition, as well as full flavor, aroma and color. Our powders retain the integrity of farm-fresh fruits and vegetables better than any other technology.

<strong>Benefits:</strong>
<ul>
	<li>Ease of consumption</li>
	<li>Add natural color and health benefits</li>
</ul>
&nbsp;

&nbsp;","","06/01/2015","22/07/2015","Variable","Catalog & Search","No","No","No","75","","","","","","","","","","","","Dehydrates","","http://sattvicfoods.in/wp-content/uploads/2014/12/SD_Beet.png","141","Taxable","",,,,"","","Standard","No","","In Stock","No","Yes","","","","","","Draft","Closed","0","","","","","","","","",,,"","","","","",""
"753807915885","294","","Variation #294 of Dehydrated Spinach Powder","","http://sattvicfoods.in/product_variation/","http://sattvicfoods.in/?post_type=product&p=292&attribute_size=50+g","","","06/01/2015","06/01/2015","Variation","","No","No","No","100","","","","","","","","","","","","Dehydrates","","",,"","",,,,"","","Standard","No","","In Stock","No","No","","","","","","Publish","Closed","0","","","","","","","","",,,"","","","","",""
"753807915885","293","","Variation #293 of Dehydrated Spinach Powder","","http://sattvicfoods.in/product_variation/","http://sattvicfoods.in/?post_type=product&p=292&attribute_size=500+g","","","06/01/2015","06/01/2015","Variation","","No","No","No","800","","","","","","","","","","","","Dehydrates","","",,"","",,,,"","","Standard","No","","In Stock","No","No","","","","","","Publish","Closed","1","","","","","","","","",,,"","","","","",""
"","292","753807915885","Dehydrated Spinach Powder","dehydrated-spinach-powder","http://sattvicfoods.in/?post_type=product&p=292","http://sattvicfoods.in/?post_type=product&p=292","Spinach powder can be used in gravies, sauces, soups, or to provide color in any recipe. These Spinach Leaves are dehydrated and then ground into a powder. Retaining all the protective nutrients of Spinach, this powder is naturally rich in vitamins, minerals, and nitrate. There are no additives.

<strong>Health Benefits</strong>

<strong>1. Loaded with Vitamins</strong>: like A, K, D, and E and a host of trace minerals.

<strong>2. Good Source of Omega 3 Fatty Acids</strong>: the kind most of us need in North America.

<strong>3. Anti-Cancer and Anti-Inflammatory Antioxidants: </strong>Researchers have identified more than a dozen different flavonoid compounds in spinach that function as anti-inflammatory and anti-cancer agents. In a recent study on the relationship between risk of prostate cancer and vegetable intake (including such healthy vegetables as broccoli, cabbage, and brussel sprouts) only spinach showed evidence of significant protection against the occurrence of aggressive prostate cancer.

<strong>4. Alkalizes the Body</strong>: All those minerals helps to balance off the <strong><a href=""http://realfoodforlife.com/alkaline-diet/"" target=""_blank"">highly acid diet</a></strong> which most of us subject our bodies to and which drains our energy, increases obesity and a creates host of other health problems.

<strong>5. Nourishes the <a href=""http://www.care2.com/greenliving/14-things-your-eyes-say-about-your-health.html"" target=""_blank"">Eyes</a>:</strong> The carotenoids found in spinach protect against eye diseases such as cataracts and macular degeneration.

<strong>6. Strengthens the Bones:</strong> One cup of fresh spinach (or 1/6 cup of cooked spinach) contains TWICE your daily vitamin K needs. This along with the calcium and magnesium in spinach is essential to maintain <a href=""http://www.care2.com/greenliving/10-warning-signs-your-bones-are-thinning.html"" target=""_blank"">healthy bones</a>.

<strong>Our Technology</strong>

Our pioneering technology targets and evaporates water molecules without disturbing the antioxidants, vitamins or minerals in the original material.

Within hours, freshly picked produce becomes a fine powder that retains 100 percent nutrition, as well as full flavor, aroma and color. Our powders retain the integrity of farm-fresh fruits and vegetables better than any other technology.

<strong>Benefits:</strong>

Ease of consumption
Add natural color and health benefits

&nbsp;","","06/01/2015","22/07/2015","Variable","Catalog & Search","No","No","No","100","","","","","","","","","","","","Dehydrates","","http://sattvicfoods.in/wp-content/uploads/2014/12/SD_Spinach.png","144","Taxable","",,,,"","","Standard","No","","In Stock","No","Yes","","","","","","Draft","Closed","0","","","","","","","","",,,"","","","","",""
"753807915915","291","","Variation #291 of Dehydrated Tamarind Powder","","http://sattvicfoods.in/product_variation/","http://sattvicfoods.in/?post_type=product&p=289&attribute_size=50+g","","","06/01/2015","06/01/2015","Variation","","No","No","No","60","","","","","","","","","","","","Dehydrates","","",,"","",,,,"","","Standard","No","","In Stock","No","No","","","","","","Publish","Closed","0","","","","","","","","",,,"","","","","",""
"753807915915","290","","Variation #290 of Dehydrated Tamarind Powder","","http://sattvicfoods.in/product_variation/","http://sattvicfoods.in/?post_type=product&p=289&attribute_size=500+g","","","06/01/2015","06/01/2015","Variation","","No","No","No","500","","","","","","","","","","","","Dehydrates","","",,"","",,,,"","","Standard","No","","In Stock","No","No","","","","","","Publish","Closed","1","","","","","","","","",,,"","","","","",""
"","289","753807915915","Dehydrated Tamarind Powder","dehydrated-tamarind-powder","http://sattvicfoods.in/?post_type=product&p=289","http://sattvicfoods.in/?post_type=product&p=289","Tamarind powder can be used in gravies, sauces, soups, or to provide color in any recipe. These Tamarinds are dehydrated and then ground into a powder. Retaining all the protective nutrients of Tamarind, this powder is naturally rich in vitamins, minerals, and nitrate. There are no additives.

<strong>Health Benefits</strong>
<ul>
	<li>Tamarind is used as an Ayurvedic medicine for gastric problem, digestion problems and cardio protective activity.</li>
	<li>Tamarind can be used as a mild laxative and also very useful to treat bilious disorders. Being acidic it excites the bile and other juices in the body.</li>
	<li>Tamarind leaves are used in herbal tea for reducing malaria fever.</li>
	<li>Tamarind lowers cholesterol level in the body and helps in promoting healthy heart.</li>
	<li>Tamarind protects from Vitamin C deficiency.</li>
	<li>Tamarind heals the inflammation of the skin to great extent.</li>
	<li>Being a good source of antioxidants, tamarind helps fight against cancer.</li>
	<li>Tamarind is used as blood purifier.</li>
</ul>
<strong>Our Technology</strong>

Our pioneering technology targets and evaporates water molecules without disturbing the antioxidants, vitamins or minerals in the original material.

Within hours, freshly picked produce becomes a fine powder that retains 100 percent nutrition, as well as full flavor, aroma and color. Our powders retain the integrity of farm-fresh fruits and vegetables better than any other technology.

<strong>Benefits:</strong>

Ease of consumption
Add natural color and health benefits

&nbsp;","","06/01/2015","22/07/2015","Variable","Catalog & Search","No","No","No","60","","","","","","","","","","","","Dehydrates","","http://sattvicfoods.in/wp-content/uploads/2014/12/SD_Tamarind.png","150","Taxable","",,,,"","","Standard","No","","In Stock","No","Yes","","","","","","Draft","Closed","0","","","","","","","","",,,"","","","","",""
"881314327393","288","","Variation #288 of Gluten-free Granola Royale (Cashews, Dates, Ghee)","product-286-variation-2","http://sattvicfoods.in/product_variation/product-286-variation-2/","http://sattvicfoods.in/product/gluten-free-granola-royale-cashews-dates-ghee/?attribute_size=500+g","","","06/01/2015","06/01/2015","Variation","","No","No","No","400","","","","","","","","","","","","Snacks","","",,"","",,,,"","","Standard","No","","In Stock","No","No","","","","","","Publish","Closed","0","","","","","","","","",,,"","","","","",""
"","286","881314327393","Gluten-free Granola Royale (Cashews, Dates, Ghee)","gluten-free-granola-royale-cashews-dates-ghee","http://sattvicfoods.in/product/gluten-free-granola-royale-cashews-dates-ghee/","http://sattvicfoods.in/product/gluten-free-granola-royale-cashews-dates-ghee/","Our hands down favourite snack and our most popular granola.

We believe in making awesome granola. Awesomeness can simply come from blending the highest quality oats with simple ingredients and tempting toppings.

Taste our mouthwateringly delicious combination of perfectly baked Oats with Cashews, Dates, Ghee, Palm Jaggery and spices. The ghee gives it a buttery finish while also providing healthy fats, the palm jaggery gives it a unique not so sweet flavour.

Combined with the highest grade of Goan grown Cashews, this is simply fabulous and a true original.
<h3>Ingredients</h3>
INGREDIENTS:  CERTIFIED GLUTEN FREE OATS, GHEE, DATES, CASHEWS, PALM JAGGERY.  <strong>CONTAINS: CASHEWS</strong>

&nbsp;","","06/01/2015","24/08/2015","Variable","Hidden","No","No","No","400","","","","","","","","","","","","Snacks","","http://sattvicfoods.in/wp-content/uploads/2015/01/IMG_6308.jpg","37|36","Taxable","",,,,"","","Standard","No","","In Stock","No","Yes","","","","","","private","Closed","0","","","","","","","","",,,"","","","","",""
"753807916028","285","","Variation #285 of Dehydrated Carrot Powder","product-283-variation-2","http://sattvicfoods.in/product_variation/product-283-variation-2/","http://sattvicfoods.in/?post_type=product&p=283&attribute_size=500+g","","","06/01/2015","06/01/2015","Variation","","No","No","No","600","","","","","","","","","","","","Dehydrates","","",,"","",,,,"","","Standard","No","","In Stock","No","No","","","","","","Publish","Closed","1","","","","","","","","",,,"","","","","",""
"753807916028","284","","Variation #284 of Dehydrated Carrot Powder","product-283-variation","http://sattvicfoods.in/product_variation/product-283-variation/","http://sattvicfoods.in/?post_type=product&p=283&attribute_size=50+g","","","06/01/2015","06/01/2015","Variation","","No","No","No","75","","","","","","","","","","","","Dehydrates","","",,"","",,,,"","","Standard","No","","In Stock","No","No","","","","","","Publish","Closed","0","","","","","","","","",,,"","","","","",""
